timestamp_s,elapsed_s,process_time_s,fps_avg,fps_cv_pct,frames_since_kf,tracking_state,feature_pts,tracked_mps,inlier_ratio,inlier_matches,ok_rate_pct,imu_queue_sz,cpu_pct,mem_kb,timeout_exceeded
32.303856,0.051880,0.003723,19.283,0.849,3,OK,1006,0,0.3330,335,100.00,0,57.83,776148,0
32.355379,0.051524,0.003830,19.295,0.825,1,OK,1004,0,0.3118,313,100.00,0,174.68,776360,0
32.407021,0.051642,0.004753,19.294,0.820,2,OK,1004,0,0.3685,370,100.00,0,135.55,776392,0
32.458902,0.051881,0.004036,19.289,0.813,3,OK,1006,0,0.3718,374,100.00,0,57.82,776392,0
32.510875,0.051973,0.003917,19.287,0.814,4,OK,1005,0,0.3632,365,100.00,0,76.96,776536,0
32.562566,0.051691,0.004436,19.285,0.808,1,OK,1008,0,0.3413,344,100.00,0,154.77,776764,0
32.614658,0.052092,0.004484,19.283,0.812,2,OK,1010,0,0.3911,395,100.00,0,153.57,776796,0
32.666610,0.051952,0.004858,19.278,0.805,1,OK,1010,0,0.3634,367,100.00,0,153.99,777076,0
32.718227,0.051616,0.004242,19.285,0.800,2,OK,1002,0,0.3972,398,100.00,0,135.62,777288,0
32.769896,0.051669,0.003960,19.292,0.795,3,OK,1008,0,0.3829,386,100.00,0,58.06,777436,0
32.822365,0.052469,0.004269,19.274,0.773,4,OK,1005,0,0.3781,380,100.00,0,76.23,777436,0
32.873527,0.051162,0.004869,19.281,0.811,5,OK,1008,0,0.3740,377,100.00,0,58.64,777472,0
32.925377,0.051851,0.005159,19.283,0.810,1,OK,1004,0,0.3695,371,100.00,0,154.29,777556,0
32.976819,0.051441,0.005135,19.288,0.823,2,OK,1008,0,0.4107,414,100.00,0,155.52,777556,0
33.029102,0.052283,0.004119,19.282,0.837,3,OK,1004,0,0.3994,401,100.00,0,133.89,777576,0
33.080497,0.051396,0.005092,19.304,0.713,4,OK,1006,0,0.3946,397,100.00,0,58.37,777576,0
33.132566,0.052068,0.004229,19.285,0.556,1,OK,1004,0,0.3845,386,100.00,0,153.64,777996,0
33.184655,0.052089,0.004353,19.285,0.557,2,OK,1006,0,0.4036,406,100.00,0,153.58,778144,0
33.236846,0.052191,0.004171,19.278,0.565,1,OK,1005,0,0.3920,394,100.00,0,172.44,778588,0
33.288784,0.051939,0.004871,19.276,0.564,2,OK,1006,0,0.4503,453,100.00,0,173.28,778588,0
33.340567,0.051782,0.005430,19.276,0.564,3,OK,1005,0,0.4259,428,100.00,0,154.49,778588,0
33.392372,0.051805,0.004666,19.278,0.564,4,OK,1006,0,0.4235,426,100.00,0,77.21,778904,0
33.444451,0.052078,0.004575,19.279,0.560,1,OK,1006,0,0.4085,411,100.00,0,153.61,779240,0
33.496273,0.051823,0.004717,19.277,0.557,2,OK,1009,0,0.4549,459,100.00,0,173.67,779240,0
33.548056,0.051783,0.004811,19.278,0.558,3,OK,1010,0,0.4554,460,100.00,0,96.56,779276,0
33.599585,0.051528,0.004528,19.282,0.571,4,OK,1007,0,0.4449,448,100.00,0,58.22,779276,0
33.651319,0.051735,0.004527,19.288,0.559,1,OK,1003,0,0.4297,431,100.00,0,154.64,779340,0
33.703322,0.052003,0.004630,19.289,0.557,2,OK,1004,0,0.4193,421,100.00,0,173.07,779692,0
33.754924,0.051602,0.004533,19.298,0.533,1,OK,1005,0,0.4249,427,100.00,0,174.41,779972,0
33.806648,0.051723,0.005651,19.297,0.529,2,OK,1007,0,0.4211,424,100.00,0,174.00,779972,0
33.858404,0.051756,0.004130,19.298,0.529,3,OK,1010,0,0.4218,426,100.00,0,96.61,779980,0
33.910726,0.052322,0.004665,19.288,0.546,1,OK,1004,0,0.4094,411,100.00,0,152.90,780008,0
33.962046,0.051320,0.004609,19.292,0.571,2,OK,1005,0,0.4279,430,100.00,0,175.37,780136,0
34.014121,0.052075,0.004654,19.290,0.577,3,OK,1008,0,0.4077,411,100.00,0,96.02,780224,0
34.065688,0.051567,0.004553,19.295,0.583,1,OK,1007,0,0.3823,385,100.00,0,155.14,780416,0
34.117873,0.052185,0.004257,19.289,0.593,2,OK,1003,0,0.4207,422,100.00,0,172.46,780416,0
34.169473,0.051600,0.004420,19.295,0.593,3,OK,1008,0,0.4008,404,100.00,0,135.66,780556,0
34.221426,0.051953,0.004592,19.295,0.593,1,OK,1008,0,0.3978,401,100.00,0,153.98,780576,0
34.273126,0.051700,0.006586,19.294,0.590,2,OK,1005,0,0.4279,430,100.00,0,174.08,780616,0
34.325397,0.052271,0.005030,19.286,0.606,3,OK,1008,0,0.4097,413,100.00,0,95.66,780832,0
34.377195,0.051799,0.004893,19.295,0.564,1,OK,1007,0,0.4042,407,100.00,0,173.75,781024,0
34.428997,0.051802,0.005714,19.287,0.511,2,OK,1006,0,0.4076,410,100.00,0,154.43,781248,0
34.480377,0.051379,0.008369,19.293,0.536,3,OK,1004,0,0.4064,408,100.00,0,136.24,781620,0
34.532372,0.051996,0.004600,19.286,0.520,1,OK,1004,0,0.3944,396,100.00,0,153.86,781620,0
34.583959,0.051587,0.004769,19.294,0.504,2,OK,1006,0,0.3887,391,100.00,0,193.85,781620,0
34.635758,0.051799,0.004704,19.289,0.480,3,OK,1003,0,0.3649,366,100.00,0,135.14,781660,0
34.687415,0.051657,0.004490,19.294,0.477,1,OK,1003,0,0.3699,371,100.00,0,154.87,781672,0
34.739389,0.051974,0.005449,19.296,0.471,2,OK,1005,0,0.4030,405,100.00,0,173.16,784444,0
34.791283,0.051895,0.007828,19.300,0.453,3,OK,1007,0,0.3575,360,100.00,0,154.16,780872,0
34.843204,0.051920,0.006645,19.300,0.453,1,OK,1005,0,0.3761,378,100.00,0,173.34,781260,0
34.894991,0.051787,0.006586,19.300,0.453,2,OK,1006,0,0.3936,396,100.00,0,173.79,786928,0
34.946869,0.051878,0.006440,19.299,0.453,3,OK,1006,0,0.3946,397,100.00,0,173.48,781844,0
34.998530,0.051661,0.005582,19.304,0.446,4,OK,1006,0,0.3708,373,100.00,0,135.50,781844,0
35.050367,0.051837,0.005305,19.304,0.446,1,OK,1005,0,0.3622,364,100.00,0,154.33,782144,0
35.102131,0.051764,0.005160,19.304,0.447,2,OK,1009,0,0.4281,432,100.00,0,173.87,793292,0
35.154498,0.052367,0.005899,19.294,0.476,3,OK,1013,0,0.4294,435,100.00,0,171.86,793292,0
35.205810,0.051312,0.006710,19.299,0.508,4,OK,1005,0,0.4279,430,100.00,0,175.40,786988,0
35.257509,0.051699,0.005213,19.303,0.505,5,OK,1007,0,0.4330,436,100.00,0,96.71,787012,0
35.308891,0.051382,0.005966,19.305,0.522,6,OK,1005,0,0.4308,433,100.00,0,58.39,787012,0
35.360592,0.051701,0.006413,19.306,0.522,7,OK,1006,0,0.4245,427,100.00,0,77.37,787012,0
35.412052,0.051459,0.006518,19.309,0.535,8,OK,1007,0,0.4548,458,100.00,0,58.30,787012,0
35.463977,0.051925,0.005327,19.314,0.503,9,OK,1001,0,0.4386,439,100.00,0,96.29,787012,0
35.515444,0.051467,0.005287,19.313,0.489,10,OK,1005,0,0.4358,438,100.00,0,58.29,787252,0
35.567445,0.052001,0.005364,19.313,0.484,1,OK,1006,0,0.4245,427,100.00,0,153.84,787396,0
35.619293,0.051848,0.005453,19.310,0.478,2,OK,1004,0,0.4502,452,100.00,0,173.58,789808,0
35.671047,0.051754,0.005594,19.315,0.457,3,OK,1013,0,0.4324,438,100.00,0,173.90,798300,0
35.723127,0.052080,0.006821,19.309,0.464,4,OK,1007,0,0.4250,428,100.00,0,153.61,791688,0
35.774260,0.051133,0.007319,19.320,0.513,5,OK,1009,0,0.4093,413,100.00,0,195.57,791688,0
35.825967,0.051707,0.006407,19.319,0.513,1,OK,1005,0,0.4169,419,100.00,0,135.38,791820,0
35.877920,0.051953,0.005893,19.323,0.485,2,OK,1005,0,0.4100,412,100.00,0,173.23,793548,0
35.929632,0.051711,0.006188,19.324,0.485,3,OK,1005,0,0.4060,408,100.00,0,193.38,803068,0
35.981416,0.051785,0.005311,19.325,0.484,4,OK,1006,0,0.3688,371,100.00,0,154.49,803068,0
36.033614,0.052198,0.005711,19.314,0.490,5,OK,1010,0,0.3604,364,100.00,0,191.58,794340,0
36.085206,0.051592,0.006540,19.320,0.487,6,OK,1006,0,0.3499,352,100.00,0,116.30,794340,0
36.137048,0.051842,0.005032,19.316,0.484,1,OK,1005,0,0.3522,354,100.00,0,173.60,794496,0
36.189160,0.052112,0.005611,19.312,0.498,2,OK,1006,0,0.4006,403,100.00,0,153.51,796088,0
36.240988,0.051828,0.006558,19.310,0.497,3,OK,1010,0,0.3604,364,100.00,0,192.95,803592,0
36.293054,0.052066,0.006003,19.309,0.502,4,OK,1001,0,0.3616,362,100.00,0,153.65,803672,0
36.344273,0.051219,0.005957,19.318,0.538,5,OK,1007,0,0.3386,341,100.00,0,156.19,795900,0
36.396117,0.051845,0.005115,19.319,0.536,6,OK,1008,0,0.3442,347,100.00,0,135.02,795900,0
36.448046,0.051929,0.005983,19.317,0.539,1,OK,1002,0,0.3453,346,100.00,0,154.06,796016,0
36.499659,0.051612,0.005320,19.320,0.540,2,OK,1005,0,0.4050,407,100.00,0,155.00,796488,0
36.551629,0.051970,0.005895,19.316,0.543,3,OK,1014,0,0.3639,369,100.00,0,173.18,804084,0
36.603718,0.052089,0.005434,19.313,0.554,4,OK,1009,0,0.3786,382,100.00,0,172.78,804084,0
36.655442,0.051724,0.006060,19.314,0.554,5,OK,1005,0,0.3672,369,100.00,0,174.00,796140,0
36.707211,0.051769,0.005717,19.321,0.513,6,OK,1004,0,0.3815,383,100.00,0,96.58,796376,0
36.758901,0.051690,0.006100,19.316,0.488,7,OK,1006,0,0.3956,398,100.00,0,77.39,796376,0
36.810789,0.051888,0.006216,19.314,0.489,8,OK,1011,0,0.3858,390,100.00,0,96.36,796376,0
36.862503,0.051714,0.005181,19.310,0.469,9,OK,1009,0,0.3776,381,100.00,0,58.01,796376,0
36.914383,0.051881,0.005411,19.308,0.469,10,OK,1010,0,0.3970,401,100.00,0,57.83,796376,0
36.966250,0.051867,0.005530,19.303,0.453,11,OK,1004,0,0.4114,413,100.00,0,96.40,796376,0
37.018170,0.051920,0.007036,19.303,0.453,12,OK,1004,0,0.3914,393,100.00,0,77.04,796376,0
37.070019,0.051849,0.005347,19.298,0.437,13,OK,1009,0,0.4054,409,100.00,0,57.86,796376,0
37.121567,0.051548,0.006005,19.304,0.441,14,OK,1009,0,0.4034,407,100.00,0,77.60,796376,0
37.173678,0.052112,0.006592,19.300,0.454,15,OK,1006,0,0.3936,396,100.00,0,76.76,796728,0
37.225713,0.052035,0.007128,19.297,0.460,16,OK,1007,0,0.4111,414,100.00,0,76.87,796728,0
37.277875,0.052162,0.006991,19.296,0.466,1,OK,1010,0,0.3921,396,100.00,0,134.20,796764,0
37.329249,0.051374,0.006726,19.293,0.428,2,OK,1004,0,0.4263,428,100.00,0,175.19,797028,0
37.381288,0.052039,0.006995,19.289,0.431,3,OK,1011,0,0.4500,455,100.00,0,172.95,804564,0
37.433436,0.052148,0.007861,19.286,0.442,4,OK,1011,0,0.4303,435,100.00,0,172.59,804564,0
37.485222,0.051786,0.009790,19.285,0.440,5,OK,1008,0,0.4256,429,100.00,0,173.79,797028,0
37.536850,0.051629,0.005643,19.287,0.446,6,OK,1006,0,0.4264,429,100.00,0,116.21,797028,0
37.588581,0.051730,0.005772,19.293,0.430,7,OK,1009,0,0.4222,426,100.00,0,77.32,797028,0
37.640955,0.052374,0.005489,19.283,0.460,1,OK,1008,0,0.4196,423,100.00,0,152.75,797052,0
37.693087,0.052132,0.006898,19.280,0.469,2,OK,1007,0,0.4598,463,100.00,0,172.64,797076,0
37.746163,0.053076,0.007086,19.268,0.624,3,OK,1003,0,0.4626,464,100.00,0,169.57,800440,0
37.797127,0.050964,0.008185,19.278,0.703,4,OK,1005,0,0.4428,445,100.00,0,176.59,800440,0
37.848861,0.051733,0.007919,19.283,0.701,5,OK,1005,0,0.4537,456,100.00,0,173.97,800644,0
37.900573,0.051713,0.007074,19.276,0.665,6,OK,1005,0,0.4507,453,100.00,0,174.04,800644,0
37.952180,0.051606,0.005993,19.279,0.672,1,OK,1001,0,0.4356,436,100.00,0,155.02,800664,0
38.004270,0.052090,0.006410,19.277,0.676,2,OK,1007,0,0.4816,485,100.00,0,153.58,800744,0
38.056901,0.052632,0.008975,19.265,0.717,3,OK,1004,0,0.4572,459,100.00,0,190.00,807444,0
38.108082,0.051181,0.008407,19.275,0.760,4,OK,1006,0,0.4483,451,100.00,0,195.38,807444,0
38.160378,0.052296,0.007454,19.272,0.770,5,OK,1004,0,0.4173,419,100.00,0,172.10,800816,0
38.211716,0.051338,0.007114,19.277,0.792,6,OK,1005,0,0.4179,420,100.00,0,136.35,800816,0
38.264442,0.052725,0.006380,19.265,0.843,1,OK,1003,0,0.3888,390,100.00,0,151.73,800936,0
38.315738,0.051297,0.005935,19.270,0.866,2,OK,1001,0,0.4096,410,100.00,0,175.45,801152,0
38.367454,0.051716,0.006346,19.272,0.868,3,OK,1005,0,0.3861,388,100.00,0,154.69,804728,0
38.419375,0.051921,0.005866,19.269,0.866,4,OK,1000,0,0.3730,373,100.00,0,173.34,804728,0
38.471113,0.051738,0.008719,19.271,0.868,5,OK,995,0,0.4080,406,100.00,0,173.95,802168,0
38.522924,0.051811,0.005288,19.272,0.868,1,OK,1002,0,0.3593,360,100.00,0,154.41,802188,0
38.574687,0.051762,0.006606,19.274,0.869,2,OK,993,0,0.3907,388,100.00,0,173.87,802380,0
38.626639,0.051953,0.005843,19.273,0.869,3,OK,1000,0,0.3700,370,100.00,0,153.99,807088,0
38.679059,0.052420,0.006312,19.262,0.879,4,OK,1005,0,0.3791,381,100.00,0,190.77,807088,0
38.730905,0.051846,0.005725,19.265,0.877,5,OK,1004,0,0.3466,348,100.00,0,173.59,802404,0
38.782481,0.051576,0.006248,19.271,0.883,6,OK,1001,0,0.3646,365,100.00,0,135.72,802404,0
38.834618,0.052137,0.005436,19.271,0.882,1,OK,1004,0,0.3456,347,100.00,0,153.44,802632,0
38.886871,0.052253,0.005705,19.260,0.870,2,OK,1002,0,0.3922,393,100.00,0,191.38,802836,0
38.938742,0.051872,0.008945,19.262,0.869,3,OK,1001,0,0.3726,373,100.00,0,173.51,803848,0
38.990479,0.051737,0.006856,19.267,0.868,4,OK,1003,0,0.3709,372,100.00,0,173.96,803396,0
39.042474,0.051995,0.006184,19.265,0.867,5,OK,1002,0,0.3812,382,100.00,0,173.09,803396,0
39.095051,0.052577,0.006833,19.253,0.890,6,OK,1005,0,0.3861,388,100.00,0,57.06,803396,0
39.146913,0.051862,0.005554,19.251,0.888,1,OK,1005,0,0.3751,377,100.00,0,154.26,803484,0
39.199270,0.052357,0.005506,19.252,0.887,2,OK,1002,0,0.4441,445,100.00,0,191.00,803936,0
39.251214,0.051944,0.005773,19.254,0.884,3,OK,1003,0,0.3918,393,100.00,0,154.01,808044,0
39.302750,0.051536,0.007350,19.273,0.796,4,OK,1000,0,0.3840,384,100.00,0,174.64,808044,0
39.354944,0.052194,0.006595,19.258,0.730,5,OK,1004,0,0.3765,378,100.00,0,172.43,806464,0
39.406618,0.051674,0.007011,19.258,0.732,6,OK,1008,0,0.3899,393,100.00,0,77.41,806464,0
39.458469,0.051851,0.006908,19.257,0.728,1,OK,1000,0,0.3730,373,100.00,0,173.57,806484,0
39.510480,0.052011,0.006034,19.252,0.719,2,OK,1004,0,0.4402,442,100.00,0,173.04,806536,0
39.563215,0.052735,0.005762,19.244,0.768,3,OK,1003,0,0.4088,410,100.00,0,151.70,807776,0
39.615031,0.051816,0.005737,19.254,0.732,4,OK,1001,0,0.4046,405,100.00,0,173.69,806724,0
39.667201,0.052169,0.005559,19.242,0.683,5,OK,1004,0,0.3924,394,100.00,0,153.35,806724,0
39.718683,0.051483,0.005527,19.252,0.694,1,OK,1005,0,0.3791,381,100.00,0,155.39,806740,0
39.771792,0.053109,0.005545,19.230,0.768,2,OK,999,0,0.4254,425,100.00,0,169.46,806936,0
39.822288,0.050496,0.008270,19.257,0.887,3,OK,1003,0,0.4098,411,100.00,0,178.23,806936,0
39.874216,0.051928,0.005587,19.250,0.857,4,OK,996,0,0.3986,397,100.00,0,173.32,806964,0
39.926204,0.051988,0.005814,19.246,0.853,5,OK,994,0,0.3853,383,100.00,0,173.12,806956,0
39.977699,0.051495,0.005560,19.251,0.868,6,OK,991,0,0.3946,391,100.00,0,116.52,806956,0
40.029281,0.051582,0.004973,19.253,0.875,1,OK,986,0,0.3783,373,100.00,0,174.48,806972,0
40.081223,0.051942,0.005020,19.252,0.873,2,OK,989,0,0.3832,379,100.00,0,154.02,807000,0
40.133254,0.052030,0.004914,19.248,0.871,3,OK,985,0,0.3523,347,100.00,0,172.98,810776,0
40.185246,0.051992,0.004622,19.248,0.871,4,OK,985,0,0.3574,352,100.00,0,153.87,807492,0
40.236989,0.051743,0.007956,19.256,0.858,5,OK,978,0,0.3466,339,100.00,0,135.28,807640,0
40.288759,0.051769,0.005873,19.257,0.860,1,OK,988,0,0.3269,323,100.00,0,173.85,807660,0
40.340444,0.051685,0.006280,19.256,0.855,2,OK,982,0,0.3462,340,100.00,0,154.78,810220,0
40.392317,0.051873,0.006155,19.259,0.852,3,OK,985,0,0.3340,329,100.00,0,173.50,810220,0
40.443973,0.051656,0.005797,19.267,0.849,4,OK,961,0,0.3111,299,100.00,0,154.87,807652,0
40.495613,0.051640,0.005499,19.269,0.854,5,OK,969,0,0.3013,292,100.00,0,154.92,807676,0
40.547297,0.051684,0.004273,19.270,0.855,1,OK,955,0,0.3058,292,100.00,0,154.79,807692,0
40.599200,0.051903,0.004460,19.271,0.855,2,OK,963,0,0.3634,350,100.00,0,154.13,808400,0
40.651328,0.052128,0.004805,19.277,0.824,3,OK,953,0,0.3431,327,100.00,0,172.65,811016,0
40.703144,0.051817,0.004562,19.277,0.824,4,OK,936,0,0.3365,315,100.00,0,154.39,807684,0
40.754551,0.051407,0.005353,19.289,0.821,5,OK,942,0,0.3004,283,100.00,0,136.17,807684,0
40.806137,0.051586,0.004733,19.294,0.825,1,OK,903,0,0.3023,273,100.00,0,155.08,807772,0
40.857891,0.051754,0.005655,19.291,0.819,2,OK,911,0,0.3589,327,100.00,0,154.58,809340,0
40.909669,0.051779,0.005986,19.296,0.809,3,OK,911,0,0.3403,310,100.00,0,173.82,809548,0
40.961687,0.052017,0.005195,19.292,0.810,4,OK,901,0,0.3019,272,100.00,0,173.02,807972,0
41.012829,0.051142,0.004506,19.301,0.845,5,OK,888,0,0.3041,270,100.00,0,136.87,808024,0
41.065423,0.052594,0.004468,19.293,0.885,1,OK,901,0,0.2963,267,100.00,0,152.11,808284,0
41.117132,0.051710,0.006028,19.306,0.825,2,OK,904,0,0.3628,328,100.00,0,174.05,808328,0
41.169089,0.051957,0.004855,19.304,0.826,3,OK,892,0,0.3330,297,100.00,0,173.22,808660,0
41.220170,0.051081,0.004857,19.318,0.853,4,OK,900,0,0.3344,301,100.00,0,156.61,808684,0
41.271647,0.051477,0.004125,19.318,0.853,1,OK,814,0,0.3514,286,100.00,0,135.98,808920,0
41.323089,0.051442,0.004898,19.339,0.711,2,OK,832,0,0.3281,273,100.00,0,174.95,808920,0
41.374625,0.051535,0.005773,19.326,0.566,3,OK,832,0,0.3209,267,100.00,0,155.23,808920,0
41.426421,0.051796,0.004736,19.327,0.563,1,OK,877,0,0.2965,260,100.00,0,154.45,808940,0
41.478428,0.052007,0.004575,19.327,0.564,2,OK,879,0,0.3663,322,100.00,0,192.28,808940,0
41.530713,0.052284,0.004258,19.317,0.587,3,OK,858,0,0.3660,314,100.00,0,133.88,808940,0
41.581484,0.050772,0.004259,19.327,0.679,1,OK,856,0,0.3867,331,100.00,0,177.26,809108,0
41.633205,0.051721,0.004315,19.330,0.675,2,OK,862,0,0.4165,359,100.00,0,154.68,809256,0
41.684794,0.051588,0.004775,19.336,0.669,3,OK,873,0,0.3940,344,100.00,0,174.46,809256,0
41.736086,0.051293,0.004324,19.344,0.677,4,OK,856,0,0.4159,356,100.00,0,116.98,809256,0
41.787581,0.051495,0.004521,19.347,0.681,1,OK,867,0,0.3806,330,100.00,0,155.36,809320,0
41.839203,0.051622,0.004577,19.349,0.680,2,OK,843,0,0.4330,365,100.00,0,154.97,809320,0
41.890594,0.051391,0.005405,19.353,0.688,3,OK,837,0,0.4194,351,100.00,0,155.67,809468,0
41.942183,0.051588,0.006388,19.357,0.685,4,OK,841,0,0.4114,346,100.00,0,174.46,809672,0
41.993837,0.051654,0.004471,19.357,0.685,1,OK,846,0,0.4149,351,100.00,0,135.52,809900,0
42.045423,0.051586,0.004538,19.357,0.685,2,OK,835,0,0.4383,366,100.00,0,155.08,810120,0
42.097093,0.051670,0.006152,19.357,0.685,3,OK,847,0,0.4144,351,100.00,0,174.18,810124,0
42.148898,0.051805,0.004295,19.359,0.682,4,OK,837,0,0.4265,357,100.00,0,96.52,810320,0
42.200630,0.051732,0.005011,19.364,0.661,1,OK,826,0,0.4165,344,100.00,0,173.97,810328,0
42.252924,0.052294,0.004759,19.358,0.697,2,OK,841,0,0.4447,374,100.00,0,152.98,810328,0
42.303794,0.050870,0.005912,19.364,0.744,3,OK,813,0,0.4342,353,100.00,0,176.92,810328,0
42.355390,0.051596,0.004743,19.364,0.744,4,OK,824,0,0.4199,346,100.00,0,96.91,810640,0
42.406875,0.051485,0.005485,19.368,0.745,1,OK,809,0,0.4166,337,100.00,0,155.38,810648,0
42.458508,0.051633,0.004177,19.369,0.744,2,OK,810,0,0.4160,337,100.00,0,154.94,810648,0
42.510254,0.051745,0.005877,19.373,0.732,3,OK,812,0,0.4064,330,100.00,0,193.25,810648,0
42.561138,0.050884,0.004204,19.376,0.758,4,OK,802,0,0.3890,312,100.00,0,78.61,810720,0
42.612759,0.051621,0.004150,19.388,0.671,1,OK,811,0,0.3748,304,100.00,0,154.98,810732,0
42.664125,0.051366,0.004115,19.392,0.673,2,OK,810,0,0.3802,308,100.00,0,155.74,810732,0
42.715547,0.051422,0.004272,19.399,0.660,3,OK,800,0,0.3587,287,100.00,0,155.58,810732,0
42.766882,0.051335,0.005308,19.396,0.643,1,OK,806,0,0.3623,292,100.00,0,175.32,810812,0
42.818320,0.051438,0.003699,19.396,0.644,2,OK,822,0,0.3869,318,100.00,0,174.97,810812,0
42.869785,0.051465,0.003907,19.396,0.644,3,OK,817,0,0.3905,319,100.00,0,136.02,810812,0
42.921039,0.051255,0.004498,19.400,0.652,4,OK,827,0,0.3531,292,100.00,0,97.55,810832,0
42.972359,0.051319,0.005314,19.406,0.651,1,OK,833,0,0.3697,308,100.00,0,136.40,810896,0
43.023739,0.051381,0.005715,19.414,0.630,2,OK,812,0,0.3978,323,100.00,0,175.16,810896,0
43.074976,0.051237,0.004041,19.427,0.571,3,OK,816,0,0.3922,320,100.00,0,156.14,811044,0
43.126730,0.051754,0.003995,19.414,0.519,4,OK,820,0,0.3793,311,100.00,0,115.93,811048,0
43.178429,0.051699,0.004254,19.415,0.518,1,OK,815,0,0.3767,307,100.00,0,135.40,811056,0
43.229527,0.051098,0.004732,19.421,0.536,2,OK,785,0,0.4229,332,100.00,0,176.13,811056,0
43.281331,0.051804,0.004306,19.414,0.542,3,OK,780,0,0.4167,325,100.00,0,154.43,811056,0
43.332488,0.051157,0.003987,19.419,0.556,4,OK,784,0,0.4209,330,100.00,0,97.74,811056,0
43.383711,0.051223,0.003842,19.424,0.562,1,OK,780,0,0.4154,324,100.00,0,156.18,811272,0
43.435015,0.051304,0.003871,19.425,0.565,2,OK,785,0,0.4242,333,100.00,0,155.93,811628,0
43.486345,0.051330,0.004358,19.428,0.566,3,OK,776,0,0.4304,334,100.00,0,155.86,811628,0
43.537640,0.051295,0.003677,19.433,0.565,1,OK,769,0,0.4239,326,100.00,0,155.96,811628,0
43.589020,0.051380,0.004027,19.435,0.564,2,OK,769,0,0.4226,325,100.00,0,155.70,811628,0
43.640535,0.051515,0.005481,19.437,0.559,3,OK,803,0,0.4259,342,100.00,0,155.29,811628,0
43.692103,0.051568,0.003654,19.440,0.546,4,OK,785,0,0.4255,334,100.00,0,77.57,811628,0
43.743228,0.051125,0.003933,19.448,0.547,1,OK,769,0,0.4421,340,100.00,0,117.36,811636,0
43.794737,0.051509,0.005330,19.458,0.448,2,OK,780,0,0.4423,345,100.00,0,174.73,811780,0
43.845702,0.050965,0.004512,19.456,0.435,3,OK,796,0,0.4334,345,100.00,0,156.97,811780,0
43.896996,0.051294,0.003746,19.460,0.431,1,OK,765,0,0.4588,351,100.00,0,136.47,811800,0
43.948504,0.051508,0.003842,19.460,0.432,2,OK,796,0,0.4623,368,100.00,0,194.14,811948,0
43.999819,0.051315,0.004666,19.464,0.423,3,OK,811,0,0.4316,350,100.00,0,155.90,811948,0
44.051587,0.051768,0.004213,19.464,0.426,1,OK,762,0,0.4554,347,100.00,0,135.22,812008,0
44.102980,0.051393,0.004274,19.457,0.386,2,OK,780,0,0.4359,340,100.00,0,155.66,812156,0
44.154547,0.051567,0.004187,19.458,0.383,3,OK,784,0,0.3954,310,100.00,0,174.53,812156,0
44.205733,0.051187,0.004431,19.460,0.389,4,OK,786,0,0.4084,321,100.00,0,97.68,812156,0
44.257143,0.051410,0.004182,19.460,0.389,1,OK,799,0,0.3667,293,100.00,0,175.06,812164,0
44.308934,0.051790,0.004454,19.455,0.413,2,OK,835,0,0.3557,297,100.00,0,154.47,812260,0
44.360271,0.051338,0.004690,19.456,0.414,3,OK,816,0,0.3480,284,100.00,0,155.83,812276,0
44.411768,0.051496,0.004755,19.455,0.415,1,OK,840,0,0.3298,277,100.00,0,155.35,812624,0
44.463506,0.051739,0.004453,19.449,0.427,2,OK,833,0,0.3493,291,100.00,0,173.95,812624,0
44.514830,0.051324,0.004443,19.449,0.427,3,OK,855,0,0.3181,272,100.00,0,175.36,812624,0
44.566239,0.051409,0.003831,19.449,0.427,4,OK,833,0,0.3289,274,100.00,0,97.26,812624,0
44.618087,0.051848,0.003885,19.441,0.447,1,OK,891,0,0.3232,288,100.00,0,135.01,812632,0
44.669708,0.051621,0.003889,19.443,0.438,2,OK,874,0,0.3524,308,100.00,0,154.98,812632,0
44.721258,0.051550,0.003926,19.445,0.429,3,OK,879,0,0.3049,268,100.00,0,155.19,812984,0
44.772581,0.051323,0.004501,19.442,0.414,1,OK,887,0,0.3089,274,100.00,0,175.36,813264,0
44.824452,0.051871,0.005631,19.441,0.422,2,OK,892,0,0.3397,303,100.00,0,154.23,813468,0
44.876024,0.051572,0.004257,19.436,0.412,3,OK,890,0,0.3483,310,100.00,0,174.51,813564,0
44.927290,0.051266,0.004025,19.435,0.410,4,OK,892,0,0.3464,309,100.00,0,78.02,813592,0
44.978881,0.051590,0.004332,19.432,0.409,5,OK,910,0,0.3352,305,100.00,0,77.53,813596,0
45.030628,0.051747,0.003781,19.426,0.417,1,OK,875,0,0.3360,294,100.00,0,154.60,813752,0
45.082435,0.051807,0.003841,19.420,0.427,2,OK,891,0,0.3648,325,100.00,0,154.42,813752,0
45.133690,0.051256,0.005085,19.422,0.434,3,OK,879,0,0.3800,334,100.00,0,156.08,813756,0
45.185976,0.052286,0.003908,19.412,0.515,4,OK,903,0,0.3555,321,100.00,0,133.88,813876,0
45.236579,0.050602,0.004394,19.424,0.605,1,OK,878,0,0.3679,323,100.00,0,158.09,813884,0
45.288221,0.051642,0.004488,19.418,0.593,2,OK,894,0,0.3848,344,100.00,0,154.91,813884,0
45.339937,0.051716,0.004916,19.415,0.598,3,OK,902,0,0.3869,349,100.00,0,154.69,813920,0
45.391355,0.051418,0.007227,19.409,0.566,4,OK,902,0,0.3836,346,100.00,0,136.14,814080,0
